    55  -0.207031563E+00   0.112042749E+01   0.737121147E+01   0.000000000E+00   0.000000000E+00   0.100652864E+01  -0.727984038E-01   0.107828592E+00   0.272765887E+00   0.359436533E+01  -0.239055216E+02
    56  -0.204574416E+00   0.113863636E+01   0.745086078E+01   0.000000000E+00   0.000000000E+00   0.100635315E+01  -0.707676865E-01   0.109807098E+00   0.272765887E+00   0.353626027E+01  -0.233874573E+02
    57  -0.202072183E+00   0.115738146E+01   0.753278002E+01   0.000000000E+00   0.000000000E+00   0.100617951E+01  -0.687775144E-01   0.111785605E+00   0.272765887E+00   0.347837805E+01  -0.228755069E+02
    58  -0.199524865E+00   0.117667592E+01   0.761702457E+01   0.000000000E+00   0.000000000E+00   0.100600777E+01  -0.668283303E-01   0.113764111E+00   0.272765887E+00   0.342074924E+01  -0.223699006E+02
    59  -0.196932462E+00   0.119653333E+01   0.770365201E+01   0.000000000E+00   0.000000000E+00   0.100583800E+01  -0.649204704E-01   0.115742617E+00   0.272765887E+00   0.336340300E+01  -0.218708480E+02
    60  -0.194294974E+00   0.121696777E+01   0.779272226E+01   0.000000000E+00   0.000000000E+00   0.100567028E+01  -0.630541706E-01   0.117721123E+00   0.272765887E+00   0.330636708E+01  -0.213785388E+02
    61  -0.191612400E+00   0.123799378E+01   0.788429762E+01   0.000000000E+00   0.000000000E+00   0.100550464E+01  -0.612295722E-01   0.119699630E+00   0.272765887E+00   0.324966785E+01  -0.208931435E+02
    62  -0.188884741E+00   0.125962644E+01   0.797844293E+01   0.000000000E+00   0.000000000E+00   0.100534115E+01  -0.594467284E-01   0.121678136E+00   0.272765887E+00   0.319333032E+01  -0.204148137E+02
    63  -0.186111997E+00   0.128188132E+01   0.807522564E+01   0.000000000E+00   0.000000000E+00   0.100517985E+01  -0.577056096E-01   0.123656642E+00   0.272765887E+00   0.313737815E+01  -0.199436834E+02
    64  -0.183294168E+00   0.130477458E+01   0.817471598E+01   0.000000000E+00   0.000000000E+00   0.100502077E+01  -0.560061098E-01   0.125635149E+00   0.272765887E+00   0.308183369E+01  -0.194798696E+02
